"","x"
"1881",0.7
"1882",0.78
"1883",0.9
"1884",0.77
"1885",0.9
"1886",0.72
"1887",0.72
"1888",0.71
"1889",0.7
"1890",0.72
"1891",0.76
"1892",0.76
"1893",0.79
"1894",0.79
"1895",0.79
"1896",0.73
"1897",0.71
"1898",0.71
"1899",0.75
"1900",0.72
"1901",0.83
"1902",0.76
"1903",0.94
"1904",0.91
"1905",1
"1906",1
"1907",1
"1908",1
"1909",1
"1910",0.82
"1911",0.71
"1912",0.71
"1913",0.79
"1914",0.75
"1915",0.79
"1916",0.71
"1917",0.8
"1918",0.91
"1919",0.6
"1920",0.6
"1921",0.7
"1922",0.91
"1923",0.71
"1924",0.86
"1925",0.8
"1926",0.8
"1927",0.8
"1928",0.92
"1929",0.72
"1930",1.01
"1931",0.71
"1932",0.72
"1933",0.81
"1934",0.53
"1935",0.61
"1936",0.85
"1937",0.75
"1938",0.9
"1939",0.9
"1940",0.9
"1941",0.9
"1942",0.9
"1943",0.9
"1944",0.9
"1945",0.81
"1946",0.81
"1947",0.9
"1948",1.02
"1949",0.72
"1950",0.75
"1951",0.84
"1952",0.75
"1953",0.7
"1954",0.7
"1955",0.91
"1956",0.7
"1957",0.76
"1958",0.74
"1959",1.01
"1960",1.01
"1961",0.79
"1962",0.77
"1963",0.73
"1964",0.73
"1965",0.73
"1966",0.73
"1967",0.73
"1968",0.73
"1969",0.71
"1970",0.58
"1971",0.87
"1972",0.71
"1973",0.72
"1974",0.92
"1975",1.2
"1976",0.8
"1977",0.98
"1978",0.7
"1979",0.7
"1980",0.7
"1981",0.8
"1982",0.7
"1983",0.7
"1984",0.72
"1985",0.71
"1986",0.7
"1987",0.81
"1988",0.94
"1989",0.9
"1990",0.71
"1991",0.71
"1992",0.77
"1993",0.91
"1994",0.81
"1995",0.81
"1996",0.52
"1997",0.53
"1998",1.29
"1999",0.9
"2000",0.72
"2001",0.94
"2002",0.93
"2003",0.74
"2004",0.81
"2005",0.71
"2006",0.72
"2007",0.9
"2008",0.72
"2009",0.9
"2010",0.83
"2011",0.66
"2012",0.71
"2013",0.78
"2014",0.81
"2015",0.71
"2016",0.9
"2017",0.9
"2018",0.9
"2019",0.7
"2020",0.78
"2021",0.78
"2022",0.9
"2023",0.9
"2024",0.9
"2025",1.52
"2026",1.52
"2027",0.9
"2028",0.9
"2029",0.75
"2030",0.7
"2031",0.9
"2032",0.72
"2033",0.9
"2034",0.9
"2035",0.72
"2036",0.79
"2037",0.79
"2038",0.7
"2039",0.7
"2040",0.7
"2041",0.32
"2042",0.32
"2043",0.32
"2044",0.32
"2045",0.32
"2046",0.32
"2047",0.32
"2048",0.32
"2049",0.32
"2050",0.32
"2051",0.32
"2052",0.32
"2053",0.32
"2054",0.32
"2055",0.32
"2056",0.32
"2057",0.32
"2058",0.32
"2059",0.32
"2060",0.32
"2061",0.32
"2062",0.32
"2063",0.32
"2064",0.32
"2065",0.32
"2066",0.32
"2067",0.32
"2068",0.32
"2069",0.32
"2070",0.32
"2071",0.76
"2072",0.9
"2073",0.9
"2074",0.76
"2075",0.81
"2076",0.77
"2077",0.74
"2078",0.75
"2079",0.7
"2080",0.7
"2081",0.81
"2082",1.01
"2083",0.76
"2084",1.01
"2085",0.8
"2086",0.68
"2087",0.91
"2088",0.79
"2089",0.71
"2090",0.71
"2091",0.71
"2092",0.71
"2093",0.78
"2094",0.82
"2095",0.9
"2096",0.9
"2097",0.76
"2098",0.77
"2099",0.9
"2100",0.93
"2101",0.86
"2102",0.7
"2103",0.9
"2104",0.84
"2105",0.8
"2106",0.9
"2107",0.9
"2108",0.71
"2109",0.92
"2110",1.08
"2111",0.85
"2112",0.83
"2113",1.16
"2114",0.87
"2115",0.9
"2116",0.7
"2117",0.7
"2118",1.02
"2119",1.02
"2120",0.91
"2121",0.75
"2122",0.9
"2123",0.77
"2124",0.76
"2125",0.9
"2126",0.9
"2127",0.9
"2128",0.86
"2129",0.71
"2130",0.72
"2131",0.72
"2132",0.92
"2133",0.9
"2134",0.7
"2135",0.71
"2136",0.71
"2137",0.71
"2138",0.82
"2139",0.77
"2140",0.72
"2141",0.84
"2142",0.83
"2143",0.94
"2144",0.9
"2145",0.52
"2146",0.93
"2147",0.57
"2148",0.72
"2149",0.57
"2150",1.13
"2151",0.7
"2152",0.7
"2153",0.73
"2154",0.73
"2155",0.73
"2156",0.71
"2157",0.7
"2158",0.75
"2159",0.75
"2160",0.97
"2161",0.74
"2162",0.74
"2163",0.74
"2164",0.74
"2165",0.7
"2166",0.71
"2167",0.82
"2168",0.72
"2169",0.82
"2170",0.74
"2171",0.94
"2172",0.71
"2173",0.71
"2174",0.73
"2175",0.8
"2176",0.81
"2177",0.7
"2178",1
"2179",0.8
"2180",0.75
"2181",1
"2182",0.71
"2183",1
"2184",1
"2185",1
"2186",1
"2187",0.8
"2188",0.72
"2189",0.71
"2190",0.71
"2191",1.01
"2192",0.79
"2193",0.74
"2194",0.72
"2195",0.9
"2196",0.9
"2197",0.9
"2198",0.9
"2199",0.72
"2200",0.54
"2201",0.73
"2202",0.7
"2203",0.72
"2204",0.73
"2205",1.02
"2206",1.02
"2207",0.9
"2208",1
"2209",0.7
"2210",1
"2211",1.02
"2212",1
"2213",1
"2214",0.68
"2215",0.83
"2216",0.8
"2217",1.21
"2218",0.7
"2219",0.71
"2220",0.84
"2221",0.9
"2222",0.9
"2223",0.7
"2224",0.7
"2225",0.71
"2226",0.7
"2227",0.9
"2228",0.9
"2229",0.9
"2230",0.9
"2231",0.74
"2232",0.72
"2233",0.72
"2234",0.78
"2235",0.71
"2236",0.71
"2237",0.92
"2238",0.8
"2239",0.81
"2240",0.78
"2241",0.73
"2242",1.06
"2243",1
"2244",0.77
"2245",0.7
"2246",0.7
"2247",1.02
"2248",0.91
"2249",1.03
"2250",1.03
"2251",1.03
"2252",0.94
"2253",0.88
"2254",0.75
"2255",0.75
"2256",0.72
"2257",0.77
"2258",0.75
"2259",0.83
"2260",0.9
"2261",0.8
"2262",0.71
"2263",0.92
"2264",0.7
"2265",0.7
"2266",0.7
"2267",0.95
"2268",0.58
"2269",0.73
"2270",0.77
"2271",0.7
"2272",0.7
"2273",0.95
"2274",0.8
"2275",1.22
"2276",0.64
"2277",1.06
"2278",0.77
"2279",0.8
"2280",0.82
"2281",0.78
"2282",0.7
"2283",0.9
"2284",0.77
"2285",0.9
"2286",0.9
"2287",0.9
"2288",0.9
"2289",0.9
"2290",0.9
"2291",0.9
"2292",0.81
"2293",0.9
"2294",0.63
"2295",0.71
"2296",0.71
"2297",0.71
"2298",0.76
"2299",0.9
"2300",0.9
"2301",0.9
"2302",0.7
"2303",0.74
"2304",0.74
"2305",0.78
"2306",0.79
"2307",0.73
"2308",0.73
"2309",1
"2310",0.7
"2311",0.92
"2312",0.77
"2313",0.73
"2314",0.87
"2315",1.01
"2316",0.71
"2317",0.72
"2318",0.7
"2319",0.79
"2320",0.85
"2321",0.7
"2322",0.72
"2323",1.01
"2324",1.01
"2325",1.08
"2326",1.23
"2327",0.91
"2328",0.79
"2329",0.77
"2330",0.76
"2331",0.92
"2332",0.92
"2333",0.76
"2334",0.75
"2335",0.74
"2336",0.74
"2337",1.09
"2338",0.74
"2339",0.74
"2340",0.74
"2341",0.83
"2342",0.83
"2343",0.78
"2344",0.75
"2345",0.83
"2346",0.79
"2347",1.03
"2348",1.03
"2349",1.03
"2350",0.7
"2351",0.7
"2352",0.84
"2353",0.93
"2354",0.7
"2355",1.01
"2356",0.8
"2357",1.01
"2358",0.92
"2359",0.71
"2360",0.7
"2361",0.9
"2362",0.7
"2363",0.9
"2364",0.9
"2365",0.7
"2366",1
"2367",1.5
"2368",0.9
"2369",0.9
"2370",0.77
"2371",0.32
"2372",0.32
"2373",0.32
"2374",0.32
"2375",0.32
"2376",0.32
"2377",0.32
"2378",0.32
"2379",0.32
"2380",0.32
"2381",0.32
"2382",0.32
"2383",0.32
"2384",0.32
"2385",0.32
"2386",0.4
"2387",0.32
"2388",0.32
"2389",0.32
"2390",0.32
"2391",0.32
"2392",0.32
"2393",0.32
"2394",0.32
"2395",0.32
"2396",0.32
"2397",0.32
"2398",0.32
"2399",0.26
"2400",0.31
"2401",0.7
"2402",0.72
"2403",0.7
"2404",0.74
"2405",0.67
"2406",0.74
"2407",0.72
"2408",0.72
"2409",0.72
"2410",0.72
"2411",0.81
"2412",1.5
"2413",0.74
"2414",0.93
"2415",0.87
"2416",0.72
"2417",0.72
"2418",0.72
"2419",0.91
"2420",0.91
"2421",0.91
"2422",0.91
"2423",0.95
"2424",0.63
"2425",0.92
"2426",0.95
"2427",0.8
"2428",0.73
"2429",0.73
"2430",0.73
"2431",0.73
"2432",0.72
"2433",1.11
"2434",0.85
"2435",0.76
"2436",0.7
"2437",0.73
"2438",0.78
"2439",0.7
"2440",0.7
"2441",0.7
"2442",0.79
"2443",0.72
"2444",0.9
"2445",0.96
"2446",0.9
"2447",1.03
"2448",0.9
"2449",0.75
"2450",0.77
"2451",0.91
"2452",0.85
"2453",0.71
"2454",0.74
"2455",0.73
"2456",0.73
"2457",1.01
"2458",0.71
"2459",0.89
"2460",0.92
"2461",1.01
"2462",0.7
"2463",0.7
"2464",0.7
"2465",0.71
"2466",0.71
"2467",0.8
"2468",0.71
"2469",0.75
"2470",0.71
"2471",0.71
"2472",0.81
"2473",0.76
"2474",0.91
"2475",1
"2476",0.76
"2477",1
"2478",0.81
"2479",0.73
"2480",0.9
"2481",0.7
"2482",0.81
"2483",0.9
"2484",0.54
"2485",0.83
"2486",0.73
"2487",0.71
"2488",0.8
"2489",0.83
"2490",0.91
"2491",0.91
"2492",0.6
"2493",0.9
"2494",0.91
"2495",0.9
"2496",0.51
"2497",0.77
"2498",1.01
"2499",0.83
"2500",0.73
"2501",0.71
"2502",0.71
"2503",0.83
"2504",0.7
"2505",1
"2506",0.71
"2507",0.71
"2508",1.02
"2509",0.7
"2510",0.7
"2511",1.02
"2512",0.73
"2513",0.74
"2514",0.9
"2515",0.9
"2516",0.7
"2517",0.7
"2518",0.73
"2519",0.84
"2520",0.76
"2521",0.71
"2522",1.04
"2523",1.04
"2524",0.7
"2525",0.7
"2526",1.02
"2527",1.04
"2528",0.7
"2529",1.11
"2530",0.7
"2531",0.7
"2532",0.71
"2533",0.9
"2534",0.9
"2535",0.9
"2536",0.9
"2537",0.9
"2538",0.9
"2539",0.9
"2540",0.72
"2541",0.75
"2542",0.75
"2543",0.75
"2544",0.58
"2545",0.7
"2546",0.7
"2547",0.7
"2548",0.83
"2549",0.83
"2550",1.01
"2551",0.77
"2552",0.7
"2553",0.7
"2554",0.9
"2555",0.93
"2556",0.8
"2557",0.9
"2558",0.73
"2559",0.79
"2560",0.8
"2561",0.7
"2562",0.71
"2563",0.79
"2564",0.9
"2565",0.9
"2566",0.9
"2567",0.91
"2568",0.91
"2569",0.9
"2570",0.73
"2571",0.73
"2572",0.77
"2573",0.82
"2574",0.61
"2575",0.71
"2576",0.71
"2577",0.71
"2578",0.76
"2579",0.81
"2580",0.78
"2581",0.7
"2582",0.95
"2583",0.92
"2584",0.96
"2585",0.96
"2586",1.1
"2587",1.1
"2588",0.71
"2589",0.71
"2590",0.71
"2591",0.71
"2592",1
"2593",0.9
"2594",0.64
"2595",0.71
"2596",0.77
"2597",0.52
"2598",0.71
"2599",0.9
"2600",0.77
"2601",1.18
"2602",0.72
"2603",0.72
"2604",0.72
"2605",0.72
"2606",0.72
"2607",0.9
"2608",0.9
"2609",0.75
"2610",0.73
"2611",1.15
"2612",0.71
"2613",0.71
"2614",0.51
"2615",0.72
"2616",0.82
"2617",1.01
"2618",0.9
"2619",0.68
"2620",0.9
"2621",0.74
"2622",0.74
"2623",0.73
"2624",0.8
"2625",0.9
"2626",0.9
"2627",0.72
"2628",0.51
"2629",0.86
"2630",0.65
"2631",0.74
"2632",0.72
"2633",0.7
"2634",0.7
"2635",0.71
"2636",0.71
"2637",0.71
"2638",0.71
"2639",0.96
"2640",0.91
"2641",0.79
"2642",1.03
"2643",0.81
"2644",0.75
"2645",0.81
"2646",0.9
"2647",0.7
"2648",0.83
"2649",0.59
"2650",1
"2651",0.71
"2652",1.05
"2653",0.7
"2654",0.71
"2655",0.7
"2656",1.05
"2657",0.7
"2658",0.77
"2659",0.7
"2660",0.8
"2661",0.73
"2662",0.7
"2663",0.7
"2664",0.72
"2665",0.72
"2666",0.95
"2667",0.85
"2668",0.89
"2669",0.72
"2670",0.76
"2671",0.91
"2672",0.7
"2673",0.71
"2674",0.71
"2675",0.7
"2676",0.7
"2677",0.7
"2678",0.73
"2679",0.9
"2680",0.77
"2681",0.77
"2682",0.79
"2683",0.72
"2684",0.9
"2685",0.77
"2686",0.81
"2687",0.68
"2688",0.71
"2689",0.9
"2690",0.74
"2691",0.84
"2692",0.9
"2693",0.9
"2694",0.9
"2695",0.9
"2696",0.9
"2697",0.9
"2698",0.9
"2699",1.03
"2700",0.9
"2701",0.31
"2702",0.31
"2703",0.31
"2704",0.31
"2705",0.31
"2706",0.31
"2707",0.31
"2708",0.39
"2709",0.29
"2710",0.35
"2711",0.31
"2712",0.25
"2713",0.32
"2714",0.32
"2715",0.33
"2716",0.33
"2717",0.3
"2718",0.3
"2719",0.32
"2720",0.26
"2721",0.26
"2722",0.26
"2723",0.26
"2724",0.26
"2725",0.26
"2726",0.36
"2727",0.34
"2728",0.34
"2729",0.31
"2730",0.31
"2731",0.9
"2732",0.9
"2733",0.91
"2734",0.7
"2735",0.7
"2736",0.7
"2737",0.71
"2738",0.71
"2739",0.52
"2740",0.76
"2741",0.61
"2742",0.61
"2743",0.61
"2744",0.65
"2745",0.7
"2746",1
"2747",0.83
"2748",0.76
"2749",0.76
"2750",0.76
"2751",0.73
"2752",0.81
"2753",0.9
"2754",0.9
"2755",0.9
"2756",0.72
"2757",0.83
"2758",0.9
"2759",0.9
"2760",0.93
"2761",0.73
"2762",0.9
"2763",0.71
"2764",0.8
"2765",0.82
"2766",0.9
"2767",0.9
"2768",0.9
"2769",0.77
"2770",0.71
"2771",0.7
"2772",0.7
"2773",0.7
"2774",0.7
"2775",0.77
"2776",0.9
"2777",0.78
"2778",0.83
"2779",0.71
"2780",0.74
"2781",0.74
"2782",0.9
"2783",0.9
"2784",0.73
"2785",0.9
"2786",0.91
"2787",0.79
"2788",0.76
"2789",0.81
"2790",0.72
"2791",0.91
"2792",0.78
"2793",0.93
"2794",0.78
"2795",1
"2796",0.75
"2797",0.77
"2798",0.7
"2799",0.76
"2800",0.7
"2801",1.04
"2802",1.04
"2803",0.9
"2804",0.71
"2805",0.91
"2806",0.75
"2807",1.11
"2808",0.72
"2809",0.88
"2810",0.88
"2811",0.72
"2812",0.7
"2813",0.7
"2814",1
"2815",0.7
"2816",0.84
"2817",1
"2818",1
"2819",1
"2820",1
"2821",1
"2822",0.93
"2823",0.81
"2824",0.81
"2825",1.12
"2826",0.81
"2827",0.9
"2828",0.9
"2829",0.9
"2830",0.9
"2831",0.91
"2832",0.7
"2833",0.78
"2834",0.8
"2835",0.78
"2836",0.78
"2837",0.75
"2838",0.7
"2839",0.96
"2840",0.9
"2841",0.7
"2842",0.72
"2843",0.75
"2844",0.81
"2845",0.56
"2846",0.73
"2847",0.73
"2848",0.79
"2849",0.9
"2850",1.1
"2851",0.67
"2852",0.71
"2853",0.8
"2854",0.73
"2855",0.8
"2856",0.8
"2857",0.9
"2858",0.9
"2859",0.72
"2860",0.72
"2861",0.72
"2862",0.7
"2863",0.95
"2864",0.73
"2865",0.72
"2866",0.72
"2867",1.01
"2868",0.9
"2869",0.7
"2870",0.83
"2871",1
"2872",0.9
"2873",1
"2874",0.9
"2875",1
"2876",0.78
"2877",1
"2878",1.25
"2879",0.7
"2880",0.92
"2881",0.7
"2882",1.18
"2883",0.91
"2884",0.84
"2885",1.01
"2886",0.71
"2887",0.71
"2888",0.93
"2889",0.82
"2890",0.9
"2891",0.9
"2892",0.91
"2893",0.91
"2894",0.92
"2895",0.92
"2896",0.91
"2897",0.91
"2898",0.92
"2899",0.92
"2900",0.92
"2901",0.8
"2902",0.84
"2903",0.72
"2904",0.72
"2905",0.72
"2906",0.8
"2907",0.8
"2908",0.52
"2909",0.71
"2910",0.86
"2911",0.89
"2912",0.74
"2913",0.8
"2914",0.94
"2915",0.8
"2916",1.04
"2917",0.96
"2918",0.91
"2919",0.91
"2920",0.74
"2921",0.7
"2922",0.7
"2923",0.91
"2924",1.03
"2925",0.73
"2926",1.01
"2927",0.9
"2928",1.03
"2929",0.91
"2930",0.9
"2931",0.83
"2932",0.71
"2933",0.71
"2934",0.91
"2935",1.02
"2936",0.77
"2937",0.77
"2938",0.77
"2939",0.9
"2940",0.9
"2941",0.86
"2942",1
"2943",0.8
"2944",1
"2945",0.8
"2946",1.05
"2947",1
"2948",0.76
"2949",1.01
"2950",0.72
"2951",0.7
"2952",0.74
"2953",0.9
"2954",0.7
"2955",0.83
"2956",0.72
"2957",0.82
"2958",1.01
"2959",0.8
"2960",0.7
"2961",1.07
"2962",0.91
"2963",1.07
"2964",0.8
"2965",0.8
"2966",1.01
"2967",1.02
"2968",0.91
"2969",0.78
"2970",0.78
"2971",0.7
"2972",0.91
"2973",1.01
"2974",0.62
"2975",0.91
"2976",0.71
"2977",0.71
"2978",0.71
"2979",0.71
"2980",1.05
"2981",0.77
"2982",0.96
"2983",1
"2984",0.7
"2985",0.77
"2986",0.7
"2987",0.9
"2988",0.72
"2989",0.71
"2990",0.73
"2991",0.91
"2992",1.08
"2993",0.9
"2994",0.9
"2995",0.9
"2996",0.9
"2997",0.9
"2998",0.9
"2999",0.9
"3000",0.9
"3001",0.7
"3002",0.77
"3003",0.81
"3004",0.71
"3005",0.71
"3006",0.72
"3007",0.71
"3008",0.76
"3009",1
"3010",1
"3011",1
"3012",1
"3013",0.82
"3014",0.76
"3015",0.76
"3016",0.53
"3017",0.73
"3018",0.9
"3019",0.71
"3020",0.71
"3021",0.73
"3022",0.9
"3023",0.9
"3024",0.73
"3025",0.81
"3026",0.66
"3027",0.77
"3028",0.7
"3029",0.7
"3030",1.01
"3031",0.31
"3032",0.31
"3033",0.26
"3034",0.26
"3035",0.41
"3036",0.31
"3037",0.3
"3038",0.3
"3039",0.3
"3040",0.3
"3041",0.3
"3042",0.3
"3043",0.3
"3044",0.3
"3045",0.27
"3046",0.27
"3047",0.27
"3048",0.27
"3049",0.27
"3050",0.27
"3051",0.27
"3052",0.38
"3053",0.27
"3054",0.27
"3055",0.35
"3056",0.34
"3057",0.34
"3058",0.34
"3059",0.38
"3060",0.34
"3061",0.7
"3062",0.73
"3063",0.62
"3064",0.76
"3065",0.73
"3066",0.73
"3067",0.81
"3068",0.81
"3069",0.73
"3070",0.8
"3071",0.7
"3072",0.8
"3073",0.84
"3074",0.9
"3075",0.96
"3076",1.24
"3077",0.9
"3078",0.74
"3079",0.7
"3080",0.9
"3081",1.24
"3082",0.57
"3083",1.02
"3084",0.95
"3085",0.81
"3086",0.75
"3087",0.83
"3088",0.74
"3089",0.84
"3090",0.71
"3091",0.93
"3092",0.77
"3093",0.9
"3094",0.9
"3095",0.79
"3096",0.92
"3097",0.73
"3098",0.7
"3099",1.02
"3100",0.52
"3101",0.71
"3102",0.71
"3103",0.77
"3104",1.06
"3105",0.83
"3106",0.72
"3107",0.86
"3108",0.69
"3109",0.71
"3110",0.74
"3111",0.53
"3112",0.81
"3113",0.92
"3114",0.92
"3115",0.91
"3116",0.92
"3117",0.81
"3118",0.9
"3119",0.79
"3120",0.7
"3121",0.7
"3122",0.7
"3123",0.78
"3124",0.96
"3125",0.9
"3126",0.78
"3127",0.9
"3128",0.9
"3129",0.72
"3130",0.9
"3131",0.9
"3132",0.73
"3133",0.79
"3134",0.73
"3135",0.74
"3136",0.82
"3137",0.88
"3138",1.27
"3139",0.88
"3140",0.72
"3141",0.7
"3142",0.7
"3143",0.7
"3144",0.71
"3145",0.71
"3146",0.71
"3147",0.77
"3148",0.71
"3149",0.9
"3150",0.9
"3151",0.92
"3152",0.98
"3153",0.6
"3154",0.71
"3155",0.93
"3156",0.9
"3157",0.9
"3158",0.78
"3159",0.78
"3160",0.72
"3161",0.95
"3162",0.92
"3163",0.7
"3164",0.94
"3165",0.64
"3166",0.61
"3167",0.75
"3168",0.75
"3169",1.01
"3170",0.61
"3171",0.99
"3172",1.01
"3173",0.72
"3174",0.9
"3175",0.9
"3176",0.81
"3177",0.9
"3178",0.71
"3179",0.91
"3180",0.91
"3181",0.91
"3182",0.92
"3183",0.91
"3184",0.74
"3185",1.02
"3186",0.73
"3187",0.71
"3188",0.73
"3189",0.73
"3190",0.9
"3191",0.9
"3192",0.78
"3193",0.78
"3194",0.77
"3195",0.57
"3196",0.71
"3197",1
"3198",0.91
"3199",0.72
"3200",0.92
"3201",0.7
"3202",0.78
"3203",0.77
"3204",0.97
"3205",0.53
"3206",0.73
"3207",0.71
"3208",0.91
"3209",0.91
"3210",0.71
"3211",0.83
"3212",0.7
"3213",0.7
"3214",0.9
"3215",1
"3216",1.01
"3217",1.01
"3218",0.91
"3219",0.71
"3220",0.77
"3221",0.9
"3222",0.9
"3223",0.77
"3224",0.94
"3225",0.63
"3226",0.76
"3227",0.72
"3228",0.72
"3229",0.72
"3230",0.53
"3231",1.05
"3232",1.05
"3233",0.74
"3234",0.73
"3235",0.9
"3236",0.76
"3237",0.9
"3238",0.9
"3239",0.94
"3240",0.81
"3241",0.71
"3242",1.07
"3243",0.7
"3244",0.71
"3245",0.71
"3246",0.81
"3247",0.96
"3248",1.28
"3249",0.8
"3250",0.89
"3251",0.77
"3252",0.77
"3253",0.8
"3254",0.9
"3255",0.82
"3256",0.91
"3257",0.74
"3258",0.74
"3259",0.9
"3260",0.7
"3261",0.93
"3262",0.7
"3263",1.02
"3264",0.93
"3265",0.78
"3266",0.7
"3267",0.71
"3268",0.71
"3269",1.01
"3270",1
"3271",1
"3272",1
"3273",1
"3274",1
"3275",1
"3276",0.51
"3277",1
"3278",0.7
"3279",0.82
"3280",0.78
"3281",0.8
"3282",0.91
"3283",0.76
"3284",0.63
"3285",0.82
"3286",0.91
"3287",0.91
"3288",0.91
"3289",0.91
"3290",0.82
"3291",0.7
"3292",0.75
"3293",0.95
"3294",0.83
"3295",0.8
"3296",0.74
"3297",0.71
"3298",1.13
"3299",0.76
"3300",0.9
"3301",0.9
"3302",0.9
"3303",0.8
"3304",0.69
"3305",0.8
"3306",0.8
"3307",0.73
"3308",0.73
"3309",0.73
"3310",0.84
"3311",0.7
"3312",0.9
"3313",0.9
"3314",0.71
"3315",0.71
"3316",0.9
"3317",0.86
"3318",0.87
"3319",0.76
"3320",0.71
"3321",0.82
"3322",0.52
"3323",0.81
"3324",0.72
"3325",0.74
"3326",0.7
"3327",0.72
"3328",0.9
"3329",1.23
"3330",0.71
"3331",0.93
"3332",0.91
"3333",0.7
"3334",0.71
"3335",0.91
"3336",1.01
"3337",0.79
"3338",0.92
"3339",0.9
"3340",0.7
"3341",0.9
"3342",0.9
"3343",0.5
"3344",0.5
"3345",1.03
"3346",0.73
"3347",0.62
"3348",0.95
"3349",0.91
"3350",0.91
"3351",0.91
"3352",0.82
"3353",0.7
"3354",0.71
"3355",0.71
"3356",0.8
"3357",0.71
"3358",0.92
"3359",0.91
"3360",0.6
"3361",0.3
"3362",0.3
"3363",0.31
"3364",0.3
"3365",0.3
"3366",0.25
"3367",0.25
"3368",0.27
"3369",0.27
"3370",0.3
"3371",0.3
"3372",0.32
"3373",0.3
"3374",0.3
"3375",0.25
"3376",0.24
"3377",0.3
"3378",0.31
"3379",0.31
"3380",0.31
"3381",0.31
"3382",0.31
"3383",0.31
"3384",0.31
"3385",0.31
"3386",0.31
"3387",0.31
"3388",0.31
"3389",0.31
"3390",0.31
"3391",0.34
"3392",0.27
"3393",0.27
"3394",0.35
"3395",0.27
"3396",0.32
"3397",0.32
"3398",0.3
"3399",0.3
"3400",0.3
"3401",0.3
"3402",0.28
"3403",0.27
"3404",0.4
"3405",0.31
"3406",0.33
"3407",0.33
"3408",0.33
"3409",0.3
"3410",0.3
"3411",0.38
"3412",0.38
"3413",0.38
"3414",0.39
"3415",0.31
"3416",0.36
"3417",0.3
"3418",0.36
"3419",0.36
"3420",0.36
"3421",0.9
"3422",0.9
"3423",1.02
"3424",0.7
"3425",0.7
"3426",0.7
"3427",0.79
"3428",0.95
"3429",0.71
"3430",0.76
"3431",0.78
"3432",0.9
"3433",0.9
"3434",0.72
"3435",0.91
"3436",0.91
"3437",0.9
"3438",0.9
"3439",0.9
"3440",0.9
"3441",0.9
"3442",0.9
"3443",0.9
"3444",0.77
"3445",0.9
"3446",0.9
"3447",1
"3448",1.01
"3449",0.91
"3450",0.9
"3451",0.9
"3452",1.1
"3453",0.74
"3454",0.7
"3455",0.74
"3456",0.73
"3457",0.78
"3458",0.88
"3459",0.79
"3460",0.9
"3461",0.9
"3462",0.72
"3463",0.72
"3464",1.06
"3465",0.84
"3466",0.91
"3467",0.85
"3468",1.04
"3469",1.04
"3470",0.77
"3471",0.71
"3472",0.83
"3473",0.76
"3474",0.94
"3475",1.01
"3476",1.01
"3477",1.01
"3478",1.01
"3479",1.05
"3480",0.73
"3481",0.61
"3482",0.81
"3483",0.79
"3484",0.9
"3485",0.9
"3486",0.9
"3487",0.9
"3488",0.9
"3489",0.9
"3490",0.9
"3491",0.85
"3492",0.81
"3493",1.01
"3494",1.01
"3495",1.01
"3496",0.7
"3497",0.7
"3498",0.92
"3499",0.9
"3500",0.88
"3501",0.92
"3502",0.74
"3503",0.9
"3504",0.9
"3505",0.78
"3506",0.76
"3507",0.76
"3508",0.74
"3509",0.81
"3510",0.75
"3511",1.14
"3512",0.7
"3513",0.85
"3514",0.91
"3515",0.81
"3516",0.71
"3517",0.71
"3518",0.71
"3519",0.81
"3520",0.91
"3521",0.72
"3522",0.71
"3523",1
"3524",0.71
"3525",0.71
"3526",0.9
"3527",0.9
"3528",0.9
"3529",0.92
"3530",1.04
"3531",0.9
"3532",0.91
"3533",0.91
"3534",0.83
"3535",0.72
"3536",0.72
"3537",0.72
"3538",0.7
"3539",0.73
"3540",0.73
"3541",1.01
"3542",1.01
"3543",1.07
"3544",0.73
"3545",0.74
"3546",0.79
"3547",0.81
"3548",0.91
"3549",0.76
"3550",1.07
"3551",0.77
"3552",1.07
"3553",1.21
"3554",1
"3555",0.74
"3556",0.74
"3557",0.92
"3558",0.79
"3559",0.72
"3560",0.72
"3561",1.01
"3562",0.9
"3563",0.9
"3564",0.93
"3565",0.86
"3566",1.09
"3567",0.8
"3568",0.7
"3569",0.7
"3570",0.75
"3571",0.7
"3572",0.7
"3573",0.96
"3574",0.96
"3575",0.72
"3576",0.78
"3577",0.71
"3578",0.82
"3579",0.8
"3580",0.93
"3581",1.01
"3582",0.71
"3583",0.71
"3584",0.59
"3585",0.81
"3586",0.81
"3587",0.9
"3588",1
"3589",1
"3590",0.91
"3591",0.91
"3592",0.91
"3593",0.91
"3594",0.76
"3595",0.9
"3596",0.9
"3597",1.09
"3598",0.76
"3599",0.9
"3600",0.7
"3601",0.71
"3602",0.91
"3603",0.93
"3604",0.91
"3605",1.04
"3606",1
"3607",1
"3608",0.72
"3609",1.02
"3610",1
"3611",0.9
"3612",0.9
"3613",0.82
"3614",0.77
"3615",1.05
"3616",0.77
"3617",0.77
"3618",0.77
"3619",0.7
"3620",0.78
"3621",0.8
"3622",0.8
"3623",0.8
"3624",0.73
"3625",0.89
"3626",0.73
"3627",0.9
"3628",0.9
"3629",0.76
"3630",0.71
"3631",0.71
"3632",0.71
"3633",0.71
"3634",0.71
"3635",0.71
"3636",0.71
"3637",0.79
"3638",0.74
"3639",0.91
"3640",0.75
"3641",0.71
"3642",0.79
"3643",0.9
"3644",0.9
